"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"CT0610593","YOUNG HORIZONS DAYCARE","Non-Transient non-community system","Ground water","Middlesex","HADDAM","60","4","11","5"
"CT0970184","1 DODGINGTOWN ROAD","Transient non-community system","Ground water","Fairfield","NEWTOWN","38","3","6","3"
"CT0750104","1 FERRY ROAD","Transient non-community system","Ground water","New London","LYME","35","3","7","2"
"CT1099234","10 PUTNAM ROAD","Transient non-community system","Ground water","Windham","PLAINFIELD","36","3","0","1"
"CT0530294","10 ROUTE 32 - FRANKLIN","Transient non-community system","Ground water","New London","FRANKLIN","25","4","4","2"
"CT1090154","1019 NORWICH ROAD","Transient non-community system","Ground water","Windham","PLAINFIELD","25","3","9","3"
"CT1530094","1030 LITCHFIELD ROAD - WATERTOWN","Transient non-community system","Ground water","Litchfield","WATERTOWN","25","3","12","4"
"CT0389134","1041 NEW HAVEN ROAD - DURHAM","Transient non-community system","Ground water","Middlesex","DURHAM","25","3","40","4"
"CT0610454","106 BRIDGE ROAD - HADDAM","Transient non-community system","Ground water","Middlesex","HADDAM","25","3","30","4"
"CT0530264","107 ROUTE 32","Transient non-community system","Ground water","New London","FRANKLIN","25","3","2","2"
"CT0691223","1075 NORTH MAIN STREET - KILLINGLY","Transient non-community system","Ground water","Windham","KILLINGLY","30","6","12","2"
"CT0820044","108 MAIN STREET","Transient non-community system","Ground water","Middlesex","MIDDLEFIELD","29","3","1","2"
"CT1170244","109 BLACK ROCK TNPK","Transient non-community system","Ground water","Fairfield","REDDING","48","5","16","3"
"CT1311054","1103 QUEEN STREET, LLC","Transient non-community system","Ground water","Hartford","SOUTHINGTON","25","3","10","2"
"CT1361033","1126 PLAINFIELD PIKE","Transient non-community system","Ground water","Windham","STERLING","25","3","5","5"
"CT0120344","1135 BOSTON TURNPIKE - BOLTON","Transient non-community system","Ground water","Tolland","BOLTON","25","6","22","5"
"CT0920024","1165 LITCHFIELD TURNPIKE","Transient non-community system","Ground water","Litchfield","NEW HARTFORD","25","3","5","3"
"CT0490044","117 HAZARD AVENUE","Transient non-community system","Ground water","Hartford","ENFIELD","25","3","6","3"
"CT1660164","1189 WOLCOTT ROAD","Transient non-community system","Ground water","New Haven","WOLCOTT","25","5","7","3"
"CT0080154","119  AMITY ROAD","Transient non-community system","Ground water","New Haven","BETHANY","28","6","11","3"
"CT0410384","12 RAE PALMES ROAD - EAST HADDAM","Transient non-community system","Ground water","Middlesex","EAST HADDAM","25","5","38","3"
"CT1600124","12 TOLLAND TURNPIKE (ROUTE 74)","Transient non-community system","Ground water","Tolland","WILLINGTON","25","4","7","4"
"CT0341314","120 CLAPBOARD RIDGE ROAD","Transient non-community system","Ground water","Fairfield","DANBURY","40","6","5","3"
"CT1311074","1217 QUEEN ST","Transient non-community system","Ground water","Hartford","SOUTHINGTON","25","3","6","2"
"CT1311064","1226-1234 QUEEN ST - STRIP MALL","Transient non-community system","Ground water","Hartford","SOUTHINGTON","25","4","0","2"
"CT1090104","123, 125, & 127 NORWICH ROAD","Transient non-community system","Ground water","Windham","PLAINFIELD","45","3","12","3"
"CT1660384","1273 WOLCOTT ROAD (WOLCOTT INN & SUITES)","Transient non-community system","Ground water","New Haven","WOLCOTT","25","5","9","3"
"CT0979284","130 MT PLEASANT TAVERN, LLC (MCGUIRES)","Transient non-community system","Ground water","Fairfield","NEWTOWN","25","5","11","4"
"CT0970254","133 MT PLEASANT ROAD","Transient non-community system","Ground water","Fairfield","NEWTOWN","25","4","7","2"
"CT1390144","1365 MOUNTAIN ROAD - SUFFIELD","Transient non-community system","Ground water","Hartford","SUFFIELD","25","3","31","3"
"CT1099214","137 NORWICH RD - VILLAGE COMMONS","Transient non-community system","Ground water","Windham","PLAINFIELD","45","3","2","1"
"CT0990044","1409 MIDDLETOWN AV. (WELLS FARGO BANK)","Transient non-community system","Ground water","New Haven","NORTH BRANFORD","25","3","0","3"
"CT0869104","1434 ROUTE 85","Transient non-community system","Ground water","New London","MONTVILLE","44","4","1","3"
"CT0820284","144 MERIDEN RD","Transient non-community system","Ground water","Middlesex","MIDDLEFIELD","25","3","0","1"
"CT0979393","144 SUGAR STREET","Transient non-community system","Ground water","Fairfield","NEWTOWN","25","3","0","3"
"CT0100234","15 MAIN STREET","Transient non-community system","Ground water","Litchfield","BETHLEHEM","25","3","8","4"
"CT1600044","15 RIVER ROAD PLAZA","Transient non-community system","Ground water","Tolland","WILLINGTON","25","4","7","3"
"CT1300214","1500-1514 SOUTHFORD ROAD","Transient non-community system","Ground water","New Haven","SOUTHBURY","25","4","10","3"
"CT0105063","151 MAIN STREET, LLC.","Transient non-community system","Ground water","Litchfield","BETHLEHEM","49","4","2","2"
"CT0614104","1564 SAYBROOK ROAD","Transient non-community system","Ground water","Middlesex","HADDAM","30","4","0","1"
"CT0970304","160 SOUTH MAIN STREET - NEWTOWN","Transient non-community system","Ground water","Fairfield","NEWTOWN","125","8","22","5"
"CT1280154","1610-1616 HOPMEADOW STREET","Transient non-community system","Ground water","Hartford","SIMSBURY","31","3","27","4"
"CT1200013","162 BAKER ROAD","Transient non-community system","Ground water","Litchfield","ROXBURY","36","5","58","4"
"CT0709234","163 ROUTE 81","Transient non-community system","Ground water","Middlesex","KILLINGWORTH","35","4","0","1"
"CT1680034","1633 MAIN STREET - WOODBURY","Transient non-community system","Ground water","Litchfield","WOODBURY","25","3","12","4"
"CT0321254","1657 BOSTON TURNPIKE - COVENTRY","Transient non-community system","Ground water","Tolland","COVENTRY","203","5","8","2"
"CT1420144","167 TOLLAND STAGE ROAD - TOLLAND","Transient non-community system","Ground water","Tolland","TOLLAND","25","3","17","4"
"CT1470044","17 BEACH POND ROAD","Transient non-community system","Ground water","New London","VOLUNTOWN","25","3","14","3"
"CT0709204","177 ROUTE 81","Transient non-community system","Ground water","Middlesex","KILLINGWORTH","25","3","3","2"
"CT0850064","179 MAIN STREET - MONROE","Transient non-community system","Ground water","Fairfield","MONROE","25","4","24","5"
"CT0341164","18 MILL PLAIN ROAD","Transient non-community system","Ground water","Fairfield","DANBURY","25","5","12","4"
"CT0180364","18 OLD ROUTE 7","Transient non-community system","Ground water","Fairfield","BROOKFIELD","25","5","2","3"
"CT0230044","180 CHERRY BROOK ROAD - CANTON","Transient non-community system","Ground water","Hartford","CANTON","36","3","12","4"
"CT0859084","181 MAIN STREET","Transient non-community system","Ground water","Fairfield","MONROE","25","3","0","2"
"CT0709174","183 ROUTE 81 LLC","Transient non-community system","Ground water","Middlesex","KILLINGWORTH","25","3","2","3"
"CT0340234","184 GREAT PLAIN ROAD","Transient non-community system","Ground water","Fairfield","DANBURY","36","4","23","3"
"CT0990324","1872 MIDDLETOWN AVENUE","Transient non-community system","Ground water","New Haven","NORTH BRANFORD","29","5","21","1"
"CT0990054","1874 MIDDLETOWN AVENUE","Transient non-community system","Ground water","New Haven","NORTH BRANFORD","25","3","21","2"
"CT0181104","189 SPORTS CAFE","Transient non-community system","Ground water","Fairfield","BROOKFIELD","25","3","7","4"
"CT1120204","19 PUTNAM RD STORE LLC","Transient non-community system","Ground water","Windham","POMFRET","25","3","2","3"
"CT0230024","192 ALBANY TURNPIKE - CANTON","Transient non-community system","Ground water","Hartford","CANTON","155","3","20","2"
"CT0781172","1ST BAPTIST CHURCH","Transient non-community system","Ground water","Tolland","MANSFIELD","25","3","51","3"
"CT1170314","2 LONG RIDGE ROAD","Transient non-community system","Ground water","Fairfield","REDDING","25","3","15","3"
"CT1179124","2 MAIN STREET","Transient non-community system","Ground water","Fairfield","REDDING","25","4","1","3"
"CT1669114","2 NORTH STREET","Transient non-community system","Ground water","New Haven","WOLCOTT","25","4","7","3"
"CT0410494","2 NORWICH ROAD","Transient non-community system","Ground water","Middlesex","EAST HADDAM","25","3","9","1"
"CT0400034","20 COPPER HILL ROAD","Transient non-community system","Ground water","Hartford","EAST GRANBY","25","5","33","3"
"CT1099134","20 NORWICH ROAD, LLC","Transient non-community system","Ground water","Windham","PLAINFIELD","30","5","12","3"
"CT0210044","200 ROUTE 7 NORTH","Transient non-community system","Ground water","Litchfield","CANAAN","25","7","12","4"
"CT0614024","201 SAYBROOK ROAD","Transient non-community system","Ground water","Middlesex","HADDAM","25","5","7","3"
"CT0700174","206 ROUTE 80","Transient non-community system","Ground water","Middlesex","KILLINGWORTH","25","4","8","3"
"CT0667014","207 BIRGE PARK ROAD - HARWINTON","Transient non-community system","Ground water","Litchfield","HARWINTON","29","3","17","2"
"CT1020224","207 PROV-N LONDON TNPK -  N STONINGTON","Transient non-community system","Ground water","New London","NORTH STONINGTON","41","9","10","4"
"CT1021094","220 NORWICH / WESTERLY ROAD","Transient non-community system","Ground water","New London","NORTH STONINGTON","35","3","2","1"
"CT0331124","227 & 229 SHUNPIKE ROAD","Transient non-community system","Ground water","Middlesex","CROMWELL","41","4","5","1"
"CT0429154","227 WEST HIGH STREET - E HAMPTON","Transient non-community system","Ground water","Middlesex","EAST HAMPTON","39","3","12","3"
"CT1080034","231 OXFORD ROAD - OXFORD","Transient non-community system","Ground water","New Haven","OXFORD","25","5","7","4"
"CT0600064","2311 BOSTON POST ROAD - GUILFORD","Transient non-community system","Ground water","New Haven","GUILFORD","33","3","35","2"
"CT0240094","237 WILLIMANTIC ROAD","Transient non-community system","Ground water","Windham","CHAPLIN","66","3","4","2"
"CT0380144","238 MAIN STREET","Transient non-community system","Ground water","Middlesex","DURHAM","47","3","94","3"
"CT0859104","241 ROOSEVELT DRIVE","Transient non-community system","Ground water","Fairfield","MONROE","25","4","0","1"
"CT0915244","249 ROUTE 39","Transient non-community system","Ground water","Fairfield","NEW FAIRFIELD","25","3","2","2"
"CT0179044","249 TERRYVILLE ROAD - BRISTOL","Transient non-community system","Ground water","Hartford","BRISTOL","28","3","28","3"
"CT0310014","25 KENT ROAD","Transient non-community system","Ground water","Litchfield","CORNWALL","39","5","16","3"
"CT0910324","25 OLD ROUTE 37","Transient non-community system","Ground water","Fairfield","NEW FAIRFIELD","25","5","47","4"
"CT0440074","250 BRADLEY STREET","Transient non-community system","Ground water","New Haven","EAST HAVEN","25","3","16","1"
"CT0210024","251 ROUTE 7 S","Transient non-community system","Ground water","Litchfield","CANAAN","25","3","1","2"
"CT1220094","254 TWIN LAKES ROAD - SALISBURY","Transient non-community system","Ground water","Litchfield","SALISBURY","25","4","18","3"
"CT0420334","26 EAST HIGH STREET","Transient non-community system","Ground water","Middlesex","EAST HAMPTON","25","4","11","4"
"CT0530334","260 ROUTE 32","Transient non-community system","Ground water","New London","FRANKLIN","35","4","0","1"
"CT0700284","260 ROUTE 80 - KILLINGWORTH","Transient non-community system","Ground water","Middlesex","KILLINGWORTH","25","4","17","4"
"CT0189924","292 CANDLEWOOD LAKE RD","Transient non-community system","Ground water","Fairfield","BROOKFIELD","35","4","3","3"
"CT1419074","292 RIVERSIDE DRIVE - THOMPSON","Transient non-community system","Ground water","Windham","THOMPSON","25","3","8","2"
"CT1500024","295 NEW MILFORD TURNPIKE","Transient non-community system","Ground water","Litchfield","WASHINGTON","40","3","6","3"
"CT1170214","296 ETHAN ALLEN HIGHWAY - REDDING","Transient non-community system","Ground water","Fairfield","REDDING","25","3","38","3"
"CT0121064","299 BOSTON TURNPIKE - PLAZA","Transient non-community system","Ground water","Tolland","BOLTON","25","3","5","2"
"CT0727094","3 CENTER DRIVE","Transient non-community system","Ground water","New London","LEDYARD","34","3","0","1"
"CT0235074","306 ALBANY TURNPIKE","Transient non-community system","Ground water","Hartford","CANTON","25","3","8","3"
"CT1680124","308 SHERMAN HILL ROAD","Transient non-community system","Ground water","Litchfield","WOODBURY","25","3","11","2"
"CT0230094","310 ALBANY TURNPIKE","Transient non-community system","Ground water","Hartford","CANTON","25","3","62","4"
"CT0970314","316 SOUTH MAIN STREET","Transient non-community system","Ground water","Fairfield","NEWTOWN","25","4","21","5"
"CT1378084","3175 GOLDSTAR HIGHWAY","Transient non-community system","Ground water","New London","GROTON","43","3","0","2"
"CT0410774","32 MAIN STREET - EAST HADDAM","Transient non-community system","Ground water","Middlesex","EAST HADDAM","25","3","8","1"
"CT0380264","325 MAIN STREET","Transient non-community system","Ground water","Middlesex","DURHAM","25","4","7","3"
"CT1059244","34 LYME STREET","Transient non-community system","Ground water","New London","OLD LYME","35","4","6","2"
"CT1150134","34 WATERBURY ROAD","Transient non-community system","Ground water","New Haven","PROSPECT","25","3","2","3"
"CT0590234","345 GOLD STAR HIGHWAY - GROTON","Transient non-community system","Ground water","New London","GROTON","25","4","50","3"
"CT0389174","350 MAIN ST. - WINDSOR GOLD STAR LLC","Transient non-community system","Ground water","Middlesex","DURHAM","43","4","0","2"
"CT0389184","352 MAIN ST - WINDSOR GOLD STAR LLC","Transient non-community system","Ground water","Middlesex","DURHAM","29","4","0","2"
"CT0969404","358 DANBURY ROAD","Transient non-community system","Ground water","Litchfield","NEW MILFORD","66","3","4","1"
"CT0420494","36 EAST HIGH STREET - EAST HAMPTON","Transient non-community system","Ground water","Middlesex","EAST HAMPTON","25","4","11","3"
"CT0279033","36 KILLINGWORTH TNPK-LANTERN SQ-CLINTON","Transient non-community system","Ground water","Middlesex","CLINTON","25","3","52","3"
"CT1330044","36 MAIN STREET","Transient non-community system","Ground water","New London","SPRAGUE","33","3","20","3"
"CT0420144","37 EAST HIGH STREET","Transient non-community system","Ground water","Middlesex","EAST HAMPTON","25","4","20","3"
"CT1120034","37 PUTNAM ROAD","Transient non-community system","Ground water","Windham","POMFRET","25","3","6","3"
"CT0419214","374 TOWN STREET","Transient non-community system","Ground water","Middlesex","EAST HADDAM","25","4","1","1"
"CT0410354","381 TOWN STREET - EAST HADDAM","Transient non-community system","Ground water","Middlesex","EAST HADDAM","42","4","12","3"
"CT1600224","39 ADAMEC ROAD","Transient non-community system","Ground water","Tolland","WILLINGTON","25","3","6","1"
"CT0910054","4 COTTON TAIL ROAD","Transient non-community system","Ground water","Fairfield","NEW FAIRFIELD","25","3","43","2"
"CT0610324","40 SAYBROOK ROAD","Transient non-community system","Ground water","Middlesex","HADDAM","27","4","30","4"
"CT0419234","40 WILLIAM F. PALMER RD","Transient non-community system","Ground water","Middlesex","EAST HADDAM","30","3","0","1"
"CT1080214","403 QUAKER FARMS ROAD","Transient non-community system","Ground water","New Haven","OXFORD","25","3","37","3"
"CT1429204","404 MERROW ROAD - TOLLAND","Transient non-community system","Ground water","Tolland","TOLLAND","33","3","13","4"
"CT0690174","430 LEDGE ROAD","Transient non-community system","Ground water","Windham","KILLINGLY","33","3","25","2"
"CT0189864","439 CANDLEWOOD LAKE RD","Transient non-community system","Ground water","Fairfield","BROOKFIELD","25","3","13","3"
"CT0090284","44 STONY HILL ROAD","Transient non-community system","Ground water","Fairfield","BETHEL","37","5","6","3"
"CT0780154","452 STAFFORD ROAD - THE DELI CLUB","Transient non-community system","Ground water","Tolland","MANSFIELD","25","3","4","2"
"CT0389164","459 MADISON RD","Transient non-community system","Ground water","Middlesex","DURHAM","25","4","0","3"
"CT0389163","45R OZICK DRIVE - UNIT 18-R","Transient non-community system","Ground water","Middlesex","DURHAM","38","4","129","3"
"CT0780244","466 STORRS RD","Transient non-community system","Ground water","Tolland","MANSFIELD","25","3","12","3"
"CT0099274","47 STONY HILL ROAD","Transient non-community system","Ground water","Fairfield","BETHEL","45","6","7","3"
"CT0691132","474 PUTNAM PIKE","Transient non-community system","Ground water","Windham","KILLINGLY","46","3","2","3"
"CT0740374","491 BANTAM ROAD","Transient non-community system","Ground water","Litchfield","LITCHFIELD","34","3","27","3"
"CT0560074","496 SALMON BROOK STREET","Transient non-community system","Ground water","Hartford","GRANBY","25","3","30","3"
"CT1460104","500 EAST PLAZA","Transient non-community system","Ground water","Tolland","VERNON","25","3","0","3"
"CT0859114","500 PURDY HILL ROAD","Transient non-community system","Ground water","Fairfield","MONROE","35","4","6","1"
"CT1099144","518 NORWICH ROAD - PLAINFIELD","Transient non-community system","Ground water","Windham","PLAINFIELD","25","3","10","2"
"CT0309124","52 ROUTE 66","Transient non-community system","Ground water","Tolland","COLUMBIA","25","3","3","3"
"CT1020454","563 PROVIDENCE-NEW LONDON TNPK","Transient non-community system","Ground water","New London","NORTH STONINGTON","25","4","12","4"
"CT0560024","565 SALMON BROOK ST - GRANBY","Transient non-community system","Ground water","Hartford","GRANBY","25","4","10","3"
"CT1669104","584-586 WOLCOTT ROAD","Transient non-community system","Ground water","New Haven","WOLCOTT","36","4","7","3"
"CT0859074","588 MONROE TNPK - DDH ASSOCIATES, LLC","Transient non-community system","Ground water","Fairfield","MONROE","25","3","0","2"
"CT1180064","59 ETHAN ALLEN HIGHWAY","Transient non-community system","Ground water","Fairfield","RIDGEFIELD","25","4","8","2"
"CT1189513","590 DANBURY ROAD LLC","Transient non-community system","Ground water","Fairfield","RIDGEFIELD","42","5","6","4"
"CT1099164","597 PUTNAM ROAD","Transient non-community system","Ground water","Windham","PLAINFIELD","30","3","4","2"
"CT0580104","598 VOLUNTOWN ROAD - GRISWOLD","Transient non-community system","Ground water","New London","GRISWOLD","37","3","12","3"
"CT0650024","6 HARTLAND BOULEVARD","Transient non-community system","Ground water","Hartford","HARTLAND","25","4","48","4"
"CT0120384","60 VILLA LOUISA - VILLA LOUISA/ROSSITTOS","Transient non-community system","Ground water","Tolland","BOLTON","25","7","0","3"
"CT0780464","603 MIDDLE TURNPIKE - MANSFIELD","Transient non-community system","Ground water","Tolland","MANSFIELD","25","4","24","3"
"CT1259134","607 CORNWALL BRIDGE ROAD","Transient non-community system","Ground water","Litchfield","SHARON","35","5","5","4"
"CT0699203","610 WAUREGAN ROAD","Transient non-community system","Ground water","Windham","KILLINGLY","25","3","62","2"
"CT0779094","622 MIDDLE TURNPIKE EAST","Transient non-community system","Ground water","Hartford","MANCHESTER","25","3","2","3"
"CT1180554","632 DANBURY ROAD","Transient non-community system","Ground water","Fairfield","RIDGEFIELD","25","3","8","3"
"CT1059324","64-68 LYME STREET","Transient non-community system","Ground water","New London","OLD LYME","36","3","0","1"
"CT1610263","644 DANBURY ROAD","Transient non-community system","Ground water","Fairfield","WILTON","33","3","28","4"
"CT1180594","650 DANBURY ROAD","Transient non-community system","Ground water","Fairfield","RIDGEFIELD","25","4","9","4"
"CT1110284","655 MAIN STREET - PLYMOUTH","Transient non-community system","Ground water","Litchfield","PLYMOUTH","37","9","34","3"
"CT1180604","659 DANBURY ROAD - RIDGEFIELD","Transient non-community system","Ground water","Fairfield","RIDGEFIELD","25","4","14","4"
"CT0580124","659 VOLUNTOWN ROAD","Transient non-community system","Ground water","New London","GRISWOLD","35","6","35","6"
"CT0614114","66 KILLINGWORTH ROAD HIGGANUM","Transient non-community system","Ground water","Middlesex","HADDAM","25","3","0","0"
"CT0080044","667-687 AMITY ROAD","Transient non-community system","Ground water","New Haven","BETHANY","25","3","39","1"
"CT1610064","673 DANBURY ROAD","Transient non-community system","Ground water","Fairfield","WILTON","25","3","0","3"
"CT0530074","7-ELEVEN #32517","Transient non-community system","Ground water","New London","FRANKLIN","25","4","2","3"
"CT0010084","7-ELEVEN #32523","Transient non-community system","Ground water","Tolland","ANDOVER","25","5","6","3"
"CT1040104","7-ELEVEN #32524","Transient non-community system","Ground water","New London","NORWICH","25","3","8","3"
"CT0410664","7-ELEVEN #32526","Transient non-community system","Ground water","Middlesex","EAST HADDAM","25","3","18","3"
"CT0320044","7-ELEVEN COVENTRY","Transient non-community system","Ground water","Tolland","COVENTRY","25","5","6","3"
"CT0340034","7-ELEVEN STORE","Transient non-community system","Ground water","Fairfield","DANBURY","25","3","11","3"
"CT0340024","7-ELEVEN STORE","Transient non-community system","Ground water","Fairfield","DANBURY","25","3","13","3"
"CT0181214","70 CANDLEWOOD LAKE ROAD","Transient non-community system","Ground water","Fairfield","BROOKFIELD","25","4","4","4"
"CT1341354","71 WEST STAFFORD ROAD","Transient non-community system","Ground water","Tolland","STAFFORD","39","3","2","0"
"CT0860484","712 ROUTE 163","Transient non-community system","Ground water","New London","MONTVILLE","25","3","9","2"
"CT1610134","713 DANBURY ROAD","Transient non-community system","Ground water","Fairfield","WILTON","25","6","39","3"
"CT1240094","716 DERBY AVENUE","Transient non-community system","Ground water","New Haven","SEYMOUR","33","3","3","3"
"CT1530054","720 THOMASTON ROAD","Transient non-community system","Ground water","Litchfield","WATERTOWN","25","3","15","2"
"CT1060084","732 MIDDLESEX TURNPIKE","Transient non-community system","Ground water","Middlesex","OLD SAYBROOK","200","4","6","2"
"CT0179054","735 TERRYVILLE AVE","Transient non-community system","Ground water","Hartford","BRISTOL","38","3","4","3"
"CT0286014","752 MIDDLETOWN ROAD - COLCHESTER","Transient non-community system","Ground water","New London","COLCHESTER","25","4","0","1"
"CT0090364","76 STONY HILL ROAD","Transient non-community system","Ground water","Fairfield","BETHEL","25","4","2","3"
"CT1410054","773 QUINEBAUG ROAD","Transient non-community system","Ground water","Windham","THOMPSON","37","3","10","3"
"CT1230044","8 PALMER ROAD - SCOTLAND","Transient non-community system","Ground water","Windham","SCOTLAND","25","4","4","2"
"CT0770134","801A HARTFORD ROAD","Transient non-community system","Ground water","Hartford","MANCHESTER","33","3","6","3"
"CT1430274","823 NEW HARWINTON ROAD","Transient non-community system","Ground water","Litchfield","TORRINGTON","25","3","21","3"
"CT0189954","83 FEDERAL ROAD","Transient non-community system","Ground water","Fairfield","BROOKFIELD","25","3","7","2"
"CT0780334","847 STAFFORD ROAD","Transient non-community system","Ground water","Tolland","MANSFIELD","25","3","5","2"
"CT1050364","85 HALLS ROAD","Transient non-community system","Ground water","New London","OLD LYME","25","4","14","5"
"CT1130114","860 PORTLAND COBALT ROAD","Transient non-community system","Ground water","Middlesex","PORTLAND","25","4","11","3"
"CT1430244","861 NEW HARWINTON ROAD","Transient non-community system","Ground water","Litchfield","TORRINGTON","25","3","13","3"
"CT1180014","871 ETHAN ALLEN HWY BUILDING","Transient non-community system","Ground water","Fairfield","RIDGEFIELD","25","3","6","2"
"CT0787044","873 STAFFORD ROAD - MANSFIELD","Transient non-community system","Ground water","Tolland","MANSFIELD","32","3","6","1"
"CT1501144","9 MAIN STREET","Transient non-community system","Ground water","Litchfield","WASHINGTON","25","3","7","1"
"CT0719134","903 EXETER RD - LEBANON","Transient non-community system","Ground water","New London","LEBANON","25","4","7","3"
"CT0740194","920 BANTAM ROAD","Transient non-community system","Ground water","Litchfield","LITCHFIELD","25","4","11","4"
"CT0400024","95 SPOONVILLE ROAD - EAST GRANBY","Transient non-community system","Ground water","Hartford","EAST GRANBY","29","4","12","2"
"CT1610054","951 DANBURY ROAD","Transient non-community system","Ground water","Fairfield","WILTON","45","3","18","3"
"CT0530254","96 ROUTE 32","Transient non-community system","Ground water","New London","FRANKLIN","40","4","5","2"
"CT0920034","97-107 MAIN STREET - NEW HARTFORD","Transient non-community system","Ground water","Litchfield","NEW HARTFORD","25","5","7","4"
"CT0610484","986 KILLINGWORTH RD PLAZA","Transient non-community system","Ground water","Middlesex","HADDAM","25","3","18","3"
"CT0120014","A-ONE FOOD STORE","Transient non-community system","Ground water","Tolland","BOLTON","25","3","6","3"
"CT1059254","A. C. PETERSON'S DRIVE-IN","Transient non-community system","Ground water","New London","OLD LYME","33","5","3","1"
"CT0130044","ACORN ACRES CAMPGROUND-SYSTEM 1: TENNIS","Transient non-community system","Ground water","New London","BOZRAH","30","3","1","3"
"CT0130134","ACORN ACRES CAMPGROUND-SYSTEM 2: LAUNDRY","Transient non-community system","Ground water","New London","BOZRAH","30","3","3","3"
"CT0130034","ACORN ACRES, INC.","Transient non-community system","Ground water","New London","BOZRAH","25","3","3","3"
"CT1059304","ADVANCED FAMILY DENTISTRY OF OLD LYME","Transient non-community system","Ground water","New London","OLD LYME","31","4","1","1"
"CT1085064","AGGIE'S PARK","Transient non-community system","Ground water","New Haven","OXFORD","100","3","0","0"
"CT1390014","AIRWAYS GOLF COURSE","Transient non-community system","Ground water","Hartford","SUFFIELD","25","4","0","3"
"CT0550374","AJS STEAK & PIZZA RESTAURANT","Transient non-community system","Ground water","Litchfield","GOSHEN","40","5","1","1"
"CT0920014","ALCOVE MOTEL","Transient non-community system","Ground water","Litchfield","NEW HARTFORD","30","4","12","3"
"CT1180024","ALDRIDGE PARK","Transient non-community system","Ground water","Fairfield","RIDGEFIELD","25","3","24","4"
"CT0960024","ALFREDOS RESTAURANT","Transient non-community system","Ground water","Litchfield","NEW MILFORD","25","3","43","3"
"CT1059284","ALL PRO AUTOMOTIVE","Transient non-community system","Ground water","New London","OLD LYME","35","3","0","1"
"CT1660014","ALL SAINTS EPISCOPAL CHURCH","Transient non-community system","Ground water","New Haven","WOLCOTT","25","4","35","6"
"CT0180454","ALL-STAR TRANSPORTATION","Transient non-community system","Ground water","Fairfield","BROOKFIELD","25","3","7","3"
"CT0340074","AMBER ROOM","Transient non-community system","Ground water","Fairfield","DANBURY","25","5","6","3"
"CT1370064","AMERICA'S BEST VALUE INN","Transient non-community system","Ground water","New London","STONINGTON","25","4","77","5"
"CT0410454","AMERICAN LEGION POST #156","Transient non-community system","Ground water","Middlesex","EAST HADDAM","25","4","24","3"
"CT1660604","AMERICAN LEGION POST 165","Transient non-community system","Ground water","New Haven","WOLCOTT","25","4","22","4"
"CT0790014","AMERICAN LEGION POST 197","Transient non-community system","Ground water","Hartford","MARLBOROUGH","25","3","18","5"
"CT0050014","AMERICAN LEGION SF / AUSTIN F. HAWES","Transient non-community system","Ground water","Litchfield","BARKHAMSTED","42","3","6","3"
"CT0850154","AMERICAN PIE","Transient non-community system","Ground water","Fairfield","MONROE","25","5","11","2"
"CT1270014","AMERICAN PIE COMPANY","Transient non-community system","Ground water","Fairfield","SHERMAN","25","3","2","2"
"CT0190014","AMERICAS BEST VALUE INN","Transient non-community system","Ground water","Windham","BROOKLYN","25","3","4","3"
"CT1140164","AMOS LAKE BEACH - SYSTEM #1:PAVILION","Transient non-community system","Ground water","New London","PRESTON","35","3","8","5"
"CT1140014","AMOS LAKE BEACH-SYSTEM 2:CAMPGROUND WELL","Transient non-community system","Ground water","New London","PRESTON","40","3","7","5"
"CT0720194","ANCHOR BAPTIST CHURCH","Transient non-community system","Ground water","New London","LEDYARD","25","4","2","2"
"CT0010044","ANDOVER PLAZA","Transient non-community system","Ground water","Tolland","ANDOVER","25","5","3","3"
"CT0010024","ANDOVER TOWN HALL & FIRE DEPARTMENT","Transient non-community system","Ground water","Tolland","ANDOVER","25","3","9","3"
"CT0420294","ANGELICOS LAKEHOUSE","Transient non-community system","Ground water","Middlesex","EAST HAMPTON","25","4","25","3"
"CT0600014","ANTHONYS OF GUILFORD","Transient non-community system","Ground water","New Haven","GUILFORD","25","4","19","3"
"CT1631214","APOLLO RESTAURANT AND PIZZA","Transient non-community system","Ground water","Windham","WINDHAM","25","5","3","3"
"CT0530344","ARROWHEAD ACRES, LLC.","Transient non-community system","Ground water","New London","FRANKLIN","63","3","2","1"
"CT0030024","ASHFORD DARI BAR","Transient non-community system","Ground water","Windham","ASHFORD","25","3","13","4"
"CT0030034","ASHFORD MOTEL","Transient non-community system","Ground water","Windham","ASHFORD","25","3","8","3"
"CT1100054","ASIA DARBAR","Transient non-community system","Ground water","Hartford","PLAINVILLE","35","5","22","5"
"CT1579174","ASPETUCK VALLEY CTRY CLUB - POOL/SNACKBR","Transient non-community system","Ground water","Fairfield","WESTON","25","4","2","3"
"CT1130174","AXELROD TIRE AND SERVICE CENTER","Transient non-community system","Ground water","Middlesex","PORTLAND","25","3","11","2"
"CT0720174","B.O.Q. INVESTMENT INC","Transient non-community system","Ground water","New London","LEDYARD","25","4","3","3"
"CT0240014","BACH DOR CAFE","Transient non-community system","Ground water","Windham","CHAPLIN","31","3","5","4"
