PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
AK2224206,TESORO #78,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,331,4,41,6
AK2241745,"TESORO ALASKA COMPANY, LLC.",Non-Transient non-community system,Ground water,Kenai Peninsula Borough,KENAI,150,4,50,7
AK2214219,THE CROSSING @ BIRCHWOOD,Non-Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,466,3,85,6
AK2218813,THREE BEARS STORE - BIRCHWOOD,Non-Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,70,2,43,0
AK2220118,THREE BEARS STORE 60,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,498,4,31,4
AK2224806,THREE BEARS STORE 80,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,484,4,25,3
AK2220353,THREE BEARS STORE 85,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,388,4,64,2
AK2261193,TRIDENT SEAFOODS CORP. AKUTAN,Non-Transient non-community system,Surface water,Aleutians East Borough,AKUTAN,1400,5,211,6
AK2262351,TRIDENT SEAFOODS INC. SAND PT,Non-Transient non-community system,Surface water,Aleutians East Borough,SAND POINT,400,6,247,6
AK2224345,TRINITY LUTHERAN CHURCH,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,72,3,30,5
AK2225683,US POSTAL SERVICE,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,33,6,22,3
AK2260511,USAF EARECKSON,Non-Transient non-community system,Groundwater under influence of surface water,Aleutians West Census Area,SHEMYA STATIONS,100,10,267,6
AK2218478,USAF ELMENDORF- MUNITION INSP,Non-Transient non-community system,Ground water,Anchorage Municipality,ELMENDORF AIR FORCE BASE,30,4,62,5
AK2249966,USFS KENAI LAKE WORK CENTER,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,CROWN POINT,93,4,17,2
AK2131148,USFS STARRIGAVAN RECREATIONAL AREA,Non-Transient non-community system,Ground water,Sitka City and Borough,SITKA,102,2,1,1
AK2271538,USFWS YUKON DELTA NWR HEADQTRS,Non-Transient non-community system,Ground water,Bethel Census Area,BETHEL,34,4,211,8
AK2390984,USIBELLI COAL MINE,Non-Transient non-community system,Ground water,Denali Borough,HEALY,100,4,64,6
AK2380078,UTDC BUILDING,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,TOK,55,3,104,6
AK2220038,VALLEY BUSINESS CENTER,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,57,3,3,3
AK2218757,VOA ARCH REPLACEMENT FACILITY,Non-Transient non-community system,Ground water,Anchorage Municipality,EAGLE RIVER,58,2,2,2
AK2121485,WAL-MART,Non-Transient non-community system,Ground water,Ketchikan Gateway Borough,KETCHIKAN,110,8,146,4
AK2121511,WARD COVE WAREHOUSE (AMHS),Non-Transient non-community system,Ground water,Ketchikan Gateway Borough,KETCHIKAN,30,5,0,0
AK2220163,WASILLA LAKE CHURCH OF THE NAZARENE,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,200,5,31,6
AK2372198,WHITESTONE FARMS TRAINING CNTR / SCHOOL,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,112,6,99,1
AK2220429,WOLF EYE CENTER,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,77,3,42,1
AK2272754,YKHC PREMATERNAL HOME - BETHEL,Non-Transient non-community system,Ground water,Bethel Census Area,BETHEL,101,6,66,1
AK2300206,YKSD - ALLAKAKET SCHOOL,Non-Transient non-community system,Groundwater under influence of surface water,Yukon-Koyukuk Census Area,ALLAKAKET,52,7,347,7
AK2360248,YKSD - MERRELINE KANGAS / RUBY,Non-Transient non-community system,Ground water,Yukon-Koyukuk Census Area,RUBY,40,4,64,6
AK2271334,YUKON KUSKOKWIM CORRECTIONAL,Non-Transient non-community system,Ground water,Bethel Census Area,BETHEL,200,5,148,5
AK2391922,229 PARKS HIGHWAY RESTAURANT,Transient non-community system,Ground water,Denali Borough,DENALI PARK,62,4,20,3
AK2240634,4-LANDS BAR & LIQUOR STORE,Transient non-community system,Ground water,Kenai Peninsula Borough,NIKISKI,100,6,9,6
AK2245024,ABUNDANT LIFE ASSEMBLY OF GOD,Transient non-community system,Ground water,Kenai Peninsula Borough,STERLING,154,4,2,6
AK2249219,ACAPULCO RESTAURANT,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,32,2,4,1
AK2330066,AFC / NANUQ HERC / WOLVERINE CAMP,Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",52,11,23,2
AK2330124,AFC POTABLE DELIVERY TRAILER 25-550,Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,120,3,0,1
AK2330027,AFC POTABLE TRUCK #2,Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,200,3,7,0
AK2330063,AFC POTABLE TRUCK 22-275,Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",50,3,2,2
AK2330064,AFC POTABLE TRUCK 22-276,Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",50,3,6,2
AK2330018,AFC TRUCK #1/22-222,Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,200,3,14,2
AK2330072,AFC WATER HAUL TRAILER 25-606,Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,100,3,1,1
AK2330012,AIC POTABLE WATER HAUL TRUCK,Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,200,3,7,2
AK2334166,AIC SKID/TAKU CAMP #1,Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,50,6,10,2
AK2330115,AIC WATER TANKER #15-284,Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",206,3,1,1
AK2330103,AIC WATER TANKER #15-286,Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,206,3,1,1
AK2372017,AK DIV PARKS - BIG DELTA,Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,30,3,2,7
AK2370120,AK DIV PARKS - DELTA SRS,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,53,6,4,5
AK2313092,AK DIV PARKS - HARDING SRA ENT,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,163,4,11,5
AK2226043,AK OPERATING ENGINEERS EMPLOYER TRAINING,Transient non-community system,Ground water,Matanuska-Susitna Borough,-,40,2,1,2
AK2314679,AK RIVERWAYS / CHENA VILLAGE,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,998,3,8,4
AK2227513,AK STATE ELKS YOUTH CAMP,Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,62,4,28,6
AK2218810,AKLCITF - TRAINING FACILITY,Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,28,2,2,1
AK2272000,ALASKA AIRLINES BETHEL,Transient non-community system,Ground water,Bethel Census Area,BETHEL,457,4,32,4
AK2299068,ALASKA AIRLINES CORDOVA,Transient non-community system,Ground water,Valdez-Cordova Census Area,CORDOVA,110,2,2,2
AK2130342,ALASKA AIRLINES YAKUTAT,Transient non-community system,Ground water,Yakutat City and Borough,YAKUTAT,37,6,32,8
AK2220251,ALASKA BRAIN CENTER,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,34,3,3,2
AK2262822,ALASKA COMMERCIAL VALUE CENTER,Transient non-community system,Ground water,Bristol Bay Borough,KING SALMON,31,4,40,3
AK2218684,ALASKA CORPORATION OF SEVENTH-DAY ADVENT,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,68,2,6,4
AK2249093,ALASKA DACHA,Transient non-community system,Ground water,Kenai Peninsula Borough,HOPE,30,3,0,2
AK2220176,ALASKA FAMILY SERVICES,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,180,3,2,2
AK2261240,ALASKA GENERAL SEAFOODS NAKNEK - CANNERY,Transient non-community system,Ground water,Bristol Bay Borough,NAKNEK,600,9,9,6
AK2262705,ALASKA GENERAL SEAFOODS NAKNEK-FREEZING,Transient non-community system,Ground water,Bristol Bay Borough,NAKNEK,120,3,27,5
AK2220458,ALASKA LAESTADIAN LUTHERAN CHURCH,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,200,4,0,1
AK2261680,ALASKA RAINBOW LODGE,Transient non-community system,Ground water,Lake and Peninsula Borough,LEVELOCK,36,6,114,5
AK2293263,ALASKA RENDEZVOUS LODGE,Transient non-community system,Ground water,Valdez-Cordova Census Area,VALDEZ,56,3,15,2
AK2242678,ALASKA ROADHOUSE,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,25,4,30,4
AK2220186,ALASKA SELECT INN,Transient non-community system,Ground water,Matanuska-Susitna Borough,-,34,2,0,2
AK2272003,ALASKA WEST KANEKTOK RIVER CAMP,Transient non-community system,Groundwater under influence of surface water,Bethel Census Area,QUINHAGAK,44,8,66,4
AK2218778,ALASKA WILDLIFE CENTER,Transient non-community system,Groundwater under influence of surface water,Anchorage Municipality,"ANCHORAGE, GIRDWOOD",1005,7,6,1
AK2215401,ALASKA ZOO,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,477,6,15,5
AK2263072,ALASKA'S GOLD CREEK LODGE,Transient non-community system,Ground water,Bristol Bay Borough,KING SALMON,35,2,3,0
AK2240862,ALASKAN ANGLER R V RESORT,Transient non-community system,Ground water,Kenai Peninsula Borough,NINILCHIK,60,9,15,5
AK2370594,ALASKAN STEAKHOUSE & MOTEL,Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,46,4,12,6
AK2225572,ALASKAN VIEW MOTEL,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,51,2,7,3
AK2242343,ALBATROSS (THE),Transient non-community system,Ground water,Kenai Peninsula Borough,KENAI,51,5,10,5
AK2220286,ALCANTRA NATIONAL GUARD CAMP,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,207,4,7,5
AK2249977,ALL SEASONS CAMPGROUND,Transient non-community system,Ground water,Kenai Peninsula Borough,NINILCHIK,142,5,16,3
AK2217908,ALPENGLOW SKI LODGE,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,354,3,29,4
AK2244808,ALPINE INN,Transient non-community system,Ground water,Kenai Peninsula Borough,COOPER LANDING,30,6,9,5
AK2226517,ALPINE INN,Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,55,3,2,6
AK2333788,ALYESKA  5 MILE WELL/SPRING,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,40,6,10,4
AK2249238,ALYESKA SALES AND SERVICE,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,34,2,0,0
AK2227701,AMERICAN LEGION POST 15,Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,27,3,10,4
AK2214227,AMERICAN LEGION POST 33,Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,50,4,96,5
AK2223420,AMERICAN LEGION POST 35,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,38,5,8,8
AK2249069,AMORE MOCHA,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,56,3,23,3
AK2249232,AMVETS POST #4,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,38,2,1,1
AK2218821,ANCHOR MISSIONARY BAPTIST CHURCH (ABMC),Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,30,2,0,0
AK2249137,ANCHOR RIVER INN,Transient non-community system,Groundwater under influence of surface water,Kenai Peninsula Borough,ANCHOR POINT,124,3,205,2
AK2218516,ANCHORAGE BIBLE FELLOWSHIP,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,250,3,20,4
AK2215443,ANCHORAGE GOLF COURSE,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,308,4,4,5
AK2244989,APOSTOLIC ASSY OF JESUS CHRIST,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,250,8,10,4
AK2330052,ARCTIC CAMP,Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,62,10,8,1
AK2225748,ARCTIC CIRCLE OF NORTH AMERICA,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,54,3,7,5
AK2249990,ARCTIC FOX ESPRESSO,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,30,3,10,2
AK2249173,ASPEN HOLLOW ALASKA LODGE,Transient non-community system,Ground water,Kenai Peninsula Borough,KENAI,36,3,3,1
AK2330061,ASRC /ALYESKAVMT TRAILER 237-025,Transient non-community system,Surface water purchased,North Slope Borough,-,48,4,15,2
AK2330068,ASRC/AES WATER TANK 237-024,Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,32,3,4,2
AK2330067,ASRC/AES/HCC WATER TRUCK 146-004,Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",48,3,10,2
AK2391508,AURORA DENALI LODGE,Transient non-community system,Ground water,Denali Borough,HEALY,40,5,2,4
AK2220117,BABCOCK FINE ARTS,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,33,3,5,3
AK2311184,BADGER DEN,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,158,4,26,5
AK2310625,BADGER PLAZA,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,119,4,19,4
AK2315146,BADGER ROAD BAPTIST CHURCH,Transient non-community system,Ground water,Fairbanks North Star Borough,NORTH POLE,40,3,21,3
AK2249231,BAYCREST FUEL AND RV PARK,Transient non-community system,Ground water,Kenai Peninsula Borough,HOMER,58,6,5,0
AK2218731,BEACH LAKE TRAIL CENTER,Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,93,6,6,4
AK2220479,BEAR PAW PLAZA,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,120,2,1,1
AK2250265,BELLS FLATS,Transient non-community system,Ground water,Kodiak Island Borough,KODIAK,150,3,47,5
AK2314001,BETHEL CHURCH,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,500,2,9,4
AK2270401,BETHEL LONGHOUSE HOTEL,Transient non-community system,Ground water,Bethel Census Area,BETHEL,90,4,35,6
AK2218762,BIBLE BAPTIST CHURCH,Transient non-community system,Ground water,Anchorage Municipality,EAGLE RIVER,250,4,1,2
AK2220093,BIG BEAR RV PARK,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,131,3,2,3
AK2248894,BIG JOHN'S - K-BEACH,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,209,4,23,5
AK2244963,BIG JOHN'S - STERLING,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,100,5,33,5
AK2222084,BIG LAKE BAPTIST CHURCH,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,82,2,12,8
AK2220198,BIG LAKE INDEPENDENT BAPTIST CHURCH,Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,45,2,9,1
AK2220150,BIG LAKE KINGDOM HALL,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,39,3,4,3
AK2224832,BIG LAKE LIBRARY,Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,28,3,5,5
AK2220466,BIG LAKE LIONS RECREATION CENTER,Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,102,2,1,1
AK2227633,BIG LAKE SUPER STORE,Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,58,3,4,5
AK2220026,BIRCH HARBOR BAPTIST CHURCH,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,70,2,8,5
AK2245587,"BIRCH RIDGE GOLF COURSE, INC.",Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,30,4,6,4
AK2212152,BIRCHWOOD CAMP,Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,104,4,9,4
AK2212851,BIRCHWOOD RECREATION AND SHOOTING PARK,Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,54,5,40,4
AK2212974,BIRCHWOOD SALOON,Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,159,4,24,5
AK2218644,BIRD CREEK OVERFLOW,Transient non-community system,Ground water,Anchorage Municipality,INDIAN,502,3,16,3
AK2391728,BLACK DIAMOND GOLF COURSE,Transient non-community system,Ground water,Denali Borough,HEALY,206,4,10,4
AK2391956,BLACK DIAMOND GOLF EMPLOYEE HOUSING,Transient non-community system,Ground water,Denali Borough,HEALY,65,3,5,1
AK2392033,BLM - BRUSHKANA CREEK CAMPGROUND,Transient non-community system,Ground water,Denali Borough,DENALI PARK,25,2,0,1
AK2390853,BLM - DELTA N.W.&S.R. WAYSIDE,Transient non-community system,Ground water,Valdez-Cordova Census Area,PAXSON,25,4,7,3
AK2370934,BLM - PAXSON LAKE CMPG,Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,31,2,3,5
AK2391176,BLM - TANGLE LAKES CMPG/ WELL #1,Transient non-community system,Ground water,Valdez-Cordova Census Area,"GLENNALLEN, PAXSON",28,2,2,6
AK2391281,BLM - TANGLE LAKES CMPG/ WELL #2,Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,26,2,3,6
AK2334255,BLM ARCTIC INTERAGENCY VISITOR CENTER,Transient non-community system,Ground water,Yukon-Koyukuk Census Area,COLDFOOT,130,3,3,4
AK2218579,BLM CAMPBELL CREEK ENVIRONMENTAL ED CNTR,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,55,3,8,5
AK2291813,BLM GLENNALLEN LOWER WELL,Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,27,3,8,3
AK2313827,BLUE LOON,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,108,4,70,4
AK2220424,BLUESTEM BUILDING,Transient non-community system,Ground water,Matanuska-Susitna Borough,-,36,3,7,1
AK2223828,BOBS MINI MARKET,Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,29,4,25,4
AK2340816,BORNITE CAMP,Transient non-community system,Ground water,Northwest Arctic Borough,-,80,6,6,1
AK2242393,BOWMAN BEAR CREEK LODGE,Transient non-community system,Ground water,Kenai Peninsula Borough,HOPE,54,4,11,3
AK2120135,BOYER TOWING,Transient non-community system,Surface water,Ketchikan Gateway Borough,KETCHIKAN,39,4,116,4
AK2330098,BP WATER TRUCK 34-016,Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",200,3,0,1
AK2220457,BRENTWOOD PLAZA,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,86,3,1,1
AK2249234,BREW@602,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,29,2,2,0
AK2261591,BRISTOL BAY BOROUGH DOCK,Transient non-community system,Ground water,Bristol Bay Borough,NAKNEK,200,4,13,5
AK2261630,BRISTOL BAY LODGE,Transient non-community system,Ground water,Dillingham Census Area,DILLINGHAM,46,4,18,4
AK2220471,BROWN BEAR ESPRESSO,Transient non-community system,Ground water,Matanuska-Susitna Borough,TALKEETNA,103,2,0,1
AK2213726,BROWN BEAR SALOON,Transient non-community system,Ground water,Anchorage Municipality,INDIAN,54,4,27,5
AK2220172,BRU-NETTE COMMERCIAL PARK WATER SYSTEM,Transient non-community system,Ground water,Matanuska-Susitna Borough,-,48,3,23,2
AK2314603,BUETOW DENTAL CLINIC,Transient non-community system,Ground water,Fairbanks North Star Borough,NORTH POLE,39,4,2,1
AK2371702,BUFFALO CENTER DRIVE-IN/COLOMBO BUILDING,Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,108,3,24,3
AK2220036,CAMP CASWELL,Transient non-community system,Ground water,Matanuska-Susitna Borough,TALKEETNA,97,3,7,3
AK2247610,CAMP CREEKSIDE,Transient non-community system,Ground water,Kenai Peninsula Borough,SEWARD,46,4,663,5
AK2390162,CAMP DENALI,Transient non-community system,Surface water,Yukon-Koyukuk Census Area,DENALI PARK,70,6,59,6
AK2211326,CAMP GORSUCH BOY SCOUT CAMP,Transient non-community system,Groundwater under influence of surface water,Anchorage Municipality,CHUGIAK,201,6,72,8
AK2241567,CAMP K ON KENAI LAKE CAMP FIRE ALASKA,Transient non-community system,Ground water,Kenai Peninsula Borough,COOPER LANDING,120,6,36,6
AK2224769,CAMP LA DA SA,Transient non-community system,Ground water,Matanuska-Susitna Borough,WILLOW,252,4,19,5
AK2310976,CAMP LI - WA,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,230,4,12,4
AK2223959,CAMP MARANATHA,Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,144,3,12,6
AK2222107,CAMP TOGOWOODS GIRL SCOUTS,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,102,5,12,4
AK2220463,CAMP TOGOWOODS-BEAVER LODGE,Transient non-community system,Ground water,Matanuska-Susitna Borough,-,102,2,0,1
AK2218753,CAMPBELL CREEK CENTRE,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,35,2,1,2
AK2216449,CAMPBELL CREEK CONG. JEHOVAH WITNESS,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,246,4,30,5
AK2391558,CANTWELL RV PARK,Transient non-community system,Ground water,Denali Borough,CANTWELL,101,3,5,5
AK2291300,CARIBOU HOTEL & RESTAURANT,Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,260,3,46,5
AK2390196,CARLO CREEK LODGE,Transient non-community system,Ground water,Denali Borough,HEALY,54,3,5,5
AK2214277,CARRS CROW CREEK,Transient non-community system,Ground water,Anchorage Municipality,GIRDWOOD,60,4,12,6
AK2226046,CATHOLIC CAMP & CONFERENCE MINISTRIES,Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,56,4,13,6
AK2330046,CH2M HILL TRUCK #85066,Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,150,3,2,2
AK2330113,CH2M HILL WATER TANKER # 30027,Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",50,3,0,1
AK2330101,CH2M HILL WATER TANKER #30026,Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,480,3,0,1
AK2330116,CH2M HILL WATER TANKER #30028,Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",500,3,0,1
AK2215663,"CHAPEL BY THE SEA, INC.",Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,220,5,9,6
AK2217259,CHAPEL OF THE CROSS,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,120,5,30,5
AK2310138,CHATANIKA LODGE,Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,104,3,5,6
AK2372847,CHENA LAKES RA SHOWERS,Transient non-community system,Ground water,Fairbanks North Star Borough,NORTH POLE,100,2,2,2
AK2311435,CHENA RIVER FLOOD CONTROL,Transient non-community system,Ground water,Fairbanks North Star Borough,NORTH POLE,41,3,3,1
AK2111526,CHILKAT RIVER ADVENTURES,Transient non-community system,Ground water,Haines Borough,HAINES,81,4,21,3
AK2382020,CHISTOCHINA HEALTH CLINIC,Transient non-community system,Ground water,Valdez-Cordova Census Area,GAKONA,37,2,2,1
AK2214023,CHRIST CHURCH EPISCOPAL,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,46,3,24,5
AK2225253,CHRIST FIRST UNITED METHODIST CHURCH,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,71,3,16,4
AK2213506,CHRIST TEMPLE APOSTOLIC CHURCH,Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,30,4,70,3
AK2218558,CHUGIAK SEMINARY BUILDING,Transient non-community system,Ground water,Anchorage Municipality,EAGLE RIVER,104,3,11,4
AK2220409,CHURCH OF CHRIST AT WASILLA,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,70,2,2,2
AK2220101,CHURCH ON THE ROCK WASILLA,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,617,3,9,2
AK2370099,CLEARWATER LODGE,Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,56,6,16,3
AK2121034,CLOVER BAY LODGE,Transient non-community system,Surface water,Ketchikan Gateway Borough,KETCHIKAN,40,5,40,4
AK2120020,CLOVER PASS RESORT,Transient non-community system,Surface water,Ketchikan Gateway Borough,KETCHIKAN,133,5,113,7
AK2333314,COLDFOOT CAFE,Transient non-community system,Ground water,Yukon-Koyukuk Census Area,COLDFOOT,120,4,36,6
AK2245804,COLLEGE HEIGHTS BAPTIST CHURCH,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,240,4,5,5
AK2243080,COLLEGE VILLAGE,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,214,3,7,5
AK2241876,COOK INLET PIPELINE DRIFT RVR,Transient non-community system,Ground water,Kenai Peninsula Borough,TYONEK,56,6,9,5
AK2242351,COOPER LANDING GROCERY,Transient non-community system,Ground water,Kenai Peninsula Borough,COOPER LANDING,55,4,7,6
AK2249874,COPPER CENTER BLD B,Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,70,4,9,4
AK2292705,COPPER RAIL DEPOT SALOON,Transient non-community system,Ground water,Valdez-Cordova Census Area,COPPER CENTER,35,4,5,3
AK2299022,COPPER RIVER PRINCESS WILDERNESS LODGE,Transient non-community system,Ground water,Valdez-Cordova Census Area,COPPER CENTER,313,5,6,3
AK2262282,COPPER RIVER SEAFOODS NAKNEK,Transient non-community system,Ground water,Bristol Bay Borough,NAKNEK,120,9,21,4
AK2249216,COZY CABIN CAFE,Transient non-community system,Ground water,Kenai Peninsula Borough,STERLING,27,2,1,1
AK2330011,CPAI PRIMARY ALPINE TRUCK 011,Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,300,3,0,3
AK2241680,CREEKBEND  CAFE,Transient non-community system,Groundwater under influence of surface water,Kenai Peninsula Borough,HOPE,30,6,80,8
AK2213140,CREEKWOOD INN AND RV PARK,Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,300,3,35,6
AK2244256,CROOKED CREEK RV PARK,Transient non-community system,Ground water,Kenai Peninsula Borough,KASILOF,136,5,13,6
AK2291512,CROSS ROAD HEALTH MINISTRIES,Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,35,4,28,4
AK2314475,CROSS ROADS BAPTIST CHURCH,Transient non-community system,Ground water,Fairbanks North Star Borough,NORTH POLE,50,2,7,4
AK2220091,CROSSROADS CENTER,Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,64,2,5,3
AK2330045,CRUZ CONSTRUCTION TRUCK 1953,Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,35,3,3,3
AK2330106,"CRUZ WTP # 1, MOBILE TREATMENT PLANT",Transient non-community system,Surface water,North Slope Borough,"DEADHORSE, PRUDHOE BAY",130,6,2,0
AK2330107,"CRUZ WTP # 2, MOBILE TREATMENT PLANT",Transient non-community system,Surface water,North Slope Borough,"DEADHORSE, PRUDHOE BAY",130,6,3,0
AK2299032,CV GROCERS INC,Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,222,4,23,3
AK2262660,D & D RESTAURANT,Transient non-community system,Ground water,Bristol Bay Borough,NAKNEK,25,5,65,4
