PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1904320,CHEYENNE CORP T/A WILD WEST CITY,Transient non-community system,Ground water,Sussex,BYRAM TWP.-1904,306,5,12,7
NJ0811324,CHILDRENS GARDEN CHRISTIAN SCHOOL,Transient non-community system,Ground water,Gloucester,MONROE TWP.-0811,196,4,5,4
NJ1805391,CHILDRENS GARDEN OF LEARNING,Transient non-community system,Ground water,Somerset,BRANCHBURG TWP.-1805,51,4,1,6
NJ1202322,CHINMAYA MISSION TRI STATE CENTER,Transient non-community system,Ground water,Middlesex,CRANBURY TWP.-1202,352,3,0,2
NJ0301311,CHIP FOLLY CAMPGRND-LAUN,Transient non-community system,Ground water,Burlington,BASS RIVER TWP.-0301,94,3,3,4
NJ0301310,CHIP FOLLY CAMPGRND-POOL,Transient non-community system,Ground water,Burlington,BASS RIVER TWP.-0301,78,3,4,5
NJ1911323,CHRISSYS PLACE,Transient non-community system,Ground water,Sussex,HARDYSTON TWP.-1911,104,5,10,6
NJ1413316,CHRIST THE KING CHURCH,Transient non-community system,Ground water,Morris,HARDING TWP.-1413,507,4,10,6
NJ1611317,CHRIST THE KING LUTHERAN CHURC,Transient non-community system,Ground water,Passaic,RINGWOOD BORO-1611,178,4,5,5
NJ1438343,CHRISTADELPHIA BIBLE CAMP,Transient non-community system,Ground water,Morris,WASHINGTON TWP.-1438,40,3,11,5
NJ1911357,CHRISTIAN FAITH FELLOWSHIP CHURCH,Transient non-community system,Ground water,Sussex,HARDYSTON TWP.-1911,317,2,0,1
NJ2016301,CHRISTOPHER ACADEMY,Transient non-community system,Ground water,Union,SCOTCH PLAINS TWP.-2016,34,3,1,3
NJ1316373,CHURCH OF JESUS CHRIST,Transient non-community system,Ground water,Monmouth,FREEHOLD TWP.-1316,120,4,6,5
NJ0326319,CHURCH OF JESUS CHRIST,Transient non-community system,Ground water,Burlington,NORTH HANOVER TWP.-0326,100,4,6,4
NJ1805326,CHURCH OF JESUS CHRIST LATTER DAY SAINTS,Transient non-community system,Ground water,Somerset,BRANCHBURG TWP.-1805,185,3,7,5
NJ0810316,CHURCH OF JESUS CHRIST OF LATTER DAY SAI,Transient non-community system,Ground water,Gloucester,MANTUA TWP.-0810,119,4,5,4
NJ0320368,CHURCH OF JESUS CHRIST OF LDS,Transient non-community system,Ground water,Burlington,MEDFORD TWP.-0320,117,2,1,2
NJ2116335,CHURCH OF THE COVENANT,Transient non-community system,Ground water,Warren,MANSFIELD TWP.-2116,172,3,4,5
NJ1924332,CHURCH OF THE GOOD SHEPP,Transient non-community system,Ground water,Sussex,WANTAGE TWP.-1924,123,4,5,6
NJ0805419,CHURCH OF THE NATIVITY,Transient non-community system,Ground water,Gloucester,FRANKLIN TWP.-0805,181,4,5,5
NJ1006338,CINNAMON TREE LLC,Transient non-community system,Ground water,Hunterdon,CLINTON TWP.-1006,53,4,11,8
NJ1106386,CIRCLE WEST OFFICE BUILDING,Transient non-community system,Ground water,Mercer,HOPEWELL TWP.1106-,45,3,5,5
NJ1332366,CITGO MART & DELI,Transient non-community system,Ground water,Monmouth,MILLSTONE TWP.-1332,28,3,1,5
NJ1906316,CKO BOXING,Transient non-community system,Ground water,Sussex,FRANKLIN BORO-1906,37,2,2,2
NJ1332311,CLARKSBURG GENERAL STORE,Transient non-community system,Ground water,Monmouth,MILLSTONE TWP.-1332,202,4,29,5
NJ1332305,CLARKSBURG INN,Transient non-community system,Ground water,Monmouth,MILLSTONE TWP.-1332,173,4,5,6
NJ1904350,CLASSIC BAGEL & BAKE,Transient non-community system,Ground water,Sussex,BYRAM TWP.-1904,310,4,15,6
NJ0311302,CLASSIC DESSERT COMPANY,Transient non-community system,Ground water,Burlington,EASTAMPTON TWP.-0311,115,3,6,5
NJ1008323,CLAWSON PARK,Transient non-community system,Ground water,Hunterdon,EAST AMWELL TWP.-1008,150,2,1,3
NJ0808323,CLEARVIEW HIGH SCHOOL TRANSPORTATION,Transient non-community system,Ground water,Gloucester,HARRISON TWP.-0808,51,3,1,1
NJ1436340,CLIFFS DAIRY MAID  INC,Transient non-community system,Ground water,Morris,ROXBURY TWP.-1436,102,4,1,5
NJ1602305,CLIFTON CITY HALL CAMPUS,Transient non-community system,Ground water,Passaic,CLIFTON CITY-1602,25,4,8,5
NJ1010304,CLINTON ELKS LODGE 2434,Transient non-community system,Ground water,Hunterdon,FRANKLIN TWP.-1010,68,4,9,5
NJ1006337,CLINTON PLAZA PROF BLDG,Transient non-community system,Ground water,Hunterdon,CLINTON TWP.-1006,44,4,27,7
NJ1025301,CLINTON STATION DINER,Transient non-community system,Ground water,Hunterdon,UNION TWP.-1025,420,4,8,5
